"co_procedimento";"co_cid"
"0701010045";"G822"
"0701010045";"G823"
"0701010045";"G824"
"0701010045";"G825"
"0701010045";"G830"
"0701010045";"G831"
"0701010045";"G832"
"0701010045";"G833"
"0701010045";"G834"
"0701010045";"G838"
"0701010045";"G839"
"0701010045";"G910"
"0701010045";"G930"
"0701010045";"G931"
"0701010045";"G932"
"0701010045";"G933"
"0701010045";"G934"
"0701010045";"G935"
"0701010045";"G936"
"0701010045";"G937"
"0701010045";"G938"
"0701010045";"G939"
"0701010045";"G959"
"0701010045";"I10 "
"0701010045";"I500"
"0701010045";"I671"
"0701010045";"I690"
"0701010045";"I694"
"0701010045";"I731"
"0701010045";"I739"
"0701010045";"M139"
"0701010045";"M160"
"0701010045";"M190"
"0701010045";"M199"
"0701010045";"M217"
"0701010045";"M244"
"0701010045";"M412"
"0701010045";"M510"
"0701010045";"M541"
"0701010045";"M620"
"0701010045";"M910"
"0701010045";"M930"
"0701010045";"N180"
"0701010045";"P910"
"0701010045";"Q02 "
"0701010045";"Q039"
"0701010045";"Q042"
"0701010045";"Q043"
"0701010045";"Q049"
"0701010045";"Q050"
"0701010045";"Q051"
"0701010045";"Q052"
"0701010045";"Q053"
"0701010045";"Q054"
"0701010045";"Q055"
"0701010045";"Q056"
"0701010045";"Q057"
"0701010045";"Q058"
"0701010045";"Q059"
"0701010045";"Q650"
"0701010045";"Q651"
"0701010045";"Q668"
"0701010045";"Q730"
"0701010045";"Q731"
"0701010045";"Q738"
"0701010045";"Q740"
"0701010045";"Q741"
"0701010045";"Q742"
"0701010045";"Q743"
"0701010045";"Q748"
"0701010045";"Q749"
"0701010045";"Q780"
"0701010045";"Q781"
"0701010045";"Q782"
"0701010045";"Q783"
"0701010045";"Q784"
"0701010045";"Q785"
"0701010045";"Q786"
"0701010045";"Q788"
"0701010045";"Q789"
"0701010045";"Q870"
"0701010045";"Q871"
"0701010045";"Q872"
"0701010045";"Q873"
"0701010045";"Q874"
"0701010045";"Q875"
"0701010045";"Q878"
"0701010045";"Q999"
"0701010045";"R268"
"0701010045";"S069"
"0701010045";"S141"
"0701010045";"S320"
"0701010045";"S340"
"0701010045";"S341"
"0701010045";"S342"
"0701010045";"S343"
"0701010045";"S344"
"0701010045";"S345"
"0701010045";"S346"
"0701010045";"S348"
"0701010045";"S399"
"0701010045";"S720"
"0701010045";"S730"
"0701010045";"S780"
"0701010045";"S781"
"0701010045";"S789"
"0701010045";"S880"
"0701010045";"S881"
"0701010045";"S889"
"0701010045";"S980"
"0701010045";"S981"
"0701010045";"S982"
"0701010045";"S983"
"0701010045";"S984"
"0701010045";"T08 "
"0701010045";"T093"
"0701010045";"T639"
"0701010045";"T650"
"0701010045";"T651"
"0701010045";"T652"
"0701010045";"T653"
"0701010045";"T654"
"0701010045";"T655"
"0701010045";"T656"
"0701010045";"T658"
"0701010045";"T659"
"0701010045";"T873"
"0701010045";"T905"
"0701010045";"T913"
"0701010045";"T940"
"0701010045";"T941"
"0701010045";"T953"
"0701010053";"A305"
"0701010053";"A309"
"0701010053";"B91 "
"0701010053";"B92 "
"0701010053";"E145"
"0701010053";"G541"
"0701010053";"G570"
"0701010053";"G571"
"0701010053";"G572"
"0701010053";"G574"
"0701010053";"G576"
"0701010053";"G578"
"0701010053";"G579"
"0701010053";"G600"
"0701010053";"G629"
"0701010053";"G810"
"0701010053";"G811"
"0701010053";"G821"
"0701010053";"G822"
"0701010053";"G823"
"0701010053";"G824"
"0701010053";"G825"
"0701010053";"G959"
"0701010053";"G979"
"0701010053";"G98 "
"0701010053";"I879"
"0701010053";"L84 "
"0701010053";"L97 "
"0701010053";"M069"
"0701010053";"M139"
"0701010053";"M146"
"0701010053";"M199"
"0701010053";"M213"
"0701010053";"M214"
"0701010053";"M216"
"0701010053";"M800"
"0701010053";"M801"
"0701010053";"M802"
"0701010053";"M803"
"0701010053";"M804"
"0701010053";"M805"
"0701010053";"Q050"
"0701010053";"Q051"
"0701010053";"Q052"
"0701010053";"Q053"
"0701010053";"Q054"
"0701010053";"Q055"
"0701010053";"Q056"
"0701010053";"Q057"
"0701010053";"Q058"
"0701010053";"Q661"
"0701010053";"Q662"
"0701010053";"Q664"
"0701010053";"Q665"
"0701010053";"S920"
"0701010053";"S921"
"0701010053";"S922"
"0701010053";"S923"
"0701010053";"S924"
"0701010053";"S925"
"0701010053";"S969"
"0701010053";"S970"
"0701010053";"S971"
"0701010053";"S978"
"0701010053";"S981"
"0701010053";"S982"
"0701010053";"S983"
"0701010053";"S984"
"0701010053";"T953"
"0701010061";"A305"
"0701010061";"A309"
"0701010061";"B91 "
"0701010061";"B92 "
"0701010061";"G570"
"0701010061";"G571"
"0701010061";"G572"
"0701010061";"G573"
"0701010061";"G574"
"0701010061";"G575"
"0701010061";"G576"
"0701010061";"G578"
"0701010061";"G579"
"0701010061";"G589"
"0701010061";"G810"
"0701010061";"G811"
"0701010061";"G819"
"0701010061";"G820"
"0701010061";"G979"
"0701010061";"G98 "
"0701010061";"I830"
"0701010061";"I879"
"0701010061";"L84 "
"0701010061";"L97 "
"0701010061";"L984"
"0701010061";"M069"
"0701010061";"M130"
"0701010061";"M131"
"0701010061";"M138"
"0701010061";"M139"
"0701010061";"M190"
"0701010061";"M191"
"0701010061";"M192"
"0701010061";"M198"
"0701010061";"M214"
"0701010061";"M216"
"0701010061";"M800"
"0701010061";"M801"
"0701010061";"M802"
"0701010061";"M803"
"0701010061";"M804"
"0701010061";"M805"
"0701010061";"M811"
"0701010061";"M813"
"0701010061";"M814"
"0701010061";"M815"
"0701010061";"M816"
"0701010061";"M819"
"0701010061";"Q050"
"0701010061";"Q051"
"0701010061";"Q052"
"0701010061";"Q053"
"0701010061";"Q054"
"0701010061";"Q055"
"0701010061";"Q056"
"0701010061";"Q057"
"0701010061";"Q058"
"0701010061";"Q660"
"0701010061";"Q661"
"0701010061";"Q662"
"0701010061";"Q664"
"0701010061";"S920"
"0701010061";"S921"
"0701010061";"S922"
"0701010061";"S923"
"0701010061";"S924"
"0701010061";"S925"
"0701010061";"S927"
"0701010061";"S929"
"0701010061";"S967"
"0701010061";"S969"
"0701010061";"S970"
"0701010061";"S971"
"0701010061";"S978"
"0701010061";"S982"
"0701010061";"S983"
"0701010061";"T093"
"0701010061";"T953"
"0701010070";"A305"
"0701010070";"A309"
"0701010070";"B91 "
"0701010070";"B92 "
"0701010070";"E643"
"0701010070";"G570"
"0701010070";"G571"
"0701010070";"G572"
"0701010070";"G573"
"0701010070";"G574"
"0701010070";"G575"
"0701010070";"G576"
"0701010070";"G578"
"0701010070";"G579"
"0701010070";"G589"
"0701010070";"G810"
"0701010070";"G811"
"0701010070";"G819"
"0701010070";"G820"
"0701010070";"G821"
"0701010070";"G822"
"0701010070";"G823"
"0701010070";"G824"
"0701010070";"G825"
"0701010070";"G979"
"0701010070";"G98 "
"0701010070";"I830"
"0701010070";"I879"
"0701010070";"L84 "
"0701010070";"L97 "
"0701010070";"L984"
"0701010070";"M069"
"0701010070";"M130"
"0701010070";"M131"
"0701010070";"M138"
"0701010070";"M139"
"0701010070";"M190"
"0701010070";"M191"
"0701010070";"M192"
"0701010070";"M198"
"0701010070";"M214"
"0701010070";"M216"
"0701010070";"M217"
"0701010070";"S927"
"0701010070";"S929"
"0701010070";"S967"
"0701010070";"S969"
"0701010070";"S978"
"0701010070";"S982"
"0701010070";"S983"
"0701010070";"T093"
"0701010070";"T953"
"0701010088";"A305"
"0701010088";"A309"
"0701010088";"B91 "
"0701010088";"B92 "
"0701010088";"D169"
"0701010088";"G570"
"0701010088";"G571"
"0701010088";"G572"
"0701010088";"G573"
"0701010088";"G574"
"0701010088";"G575"
"0701010088";"G576"
"0701010088";"G578"
"0701010088";"G579"
"0701010088";"G589"
"0701010088";"G819"
"0701010088";"G820"
"0701010088";"G821"
"0701010088";"G822"
"0701010088";"G823"
"0701010088";"G824"
"0701010088";"G825"
"0701010088";"G979"
"0701010088";"G98 "
"0701010088";"I879"
"0701010088";"L84 "
"0701010088";"L97 "
"0701010088";"L984"
"0701010088";"M069"
"0701010088";"M130"
"0701010088";"M131"
"0701010088";"M138"
"0701010088";"M139"
"0701010088";"M190"
"0701010088";"M191"
"0701010088";"M192"
"0701010088";"M198"
"0701010088";"M214"
"0701010088";"M216"
"0701010088";"M217"
"0701010088";"M219"
"0701010088";"M800"
"0701010088";"M801"
"0701010088";"M802"
"0701010088";"M803"
"0701010088";"M804"
"0701010088";"M805"
"0701010088";"M811"
"0701010088";"M813"
"0701010088";"M814"
"0701010088";"M815"
"0701010088";"M816"
"0701010088";"M819"
"0701010088";"Q050"
"0701010088";"Q051"
"0701010088";"Q052"
"0701010088";"Q053"
"0701010088";"Q054"
"0701010088";"Q055"
"0701010088";"Q056"
"0701010088";"Q057"
"0701010088";"Q058"
"0701010088";"Q660"
"0701010088";"Q661"
"0701010088";"Q662"
"0701010088";"Q664"
"0701010088";"Q666"
"0701010088";"Q668"
"0701010088";"Q669"
"0701010088";"Q729"
"0701010088";"S720"
"0701010088";"S723"
"0701010088";"S822"
"0701010088";"S920"
"0701010088";"S921"
"0701010088";"S922"
"0701010088";"S923"
"0701010088";"S924"
"0701010088";"S925"
"0701010088";"S927"
"0701010088";"S929"
"0701010088";"S967"
"0701010088";"S969"
"0701010088";"S970"
"0701010088";"S971"
"0701010088";"S978"
"0701010088";"S982"
"0701010088";"S983"
"0701010088";"T953"
"0701010096";"A305"
"0701010096";"A309"
"0701010096";"B91 "
"0701010096";"B92 "
"0701010096";"D169"
"0701010096";"G570"
"0701010096";"G571"
"0701010096";"G572"
"0701010096";"G573"
"0701010096";"G574"
"0701010096";"G575"
"0701010096";"G576"
"0701010096";"G578"
"0701010096";"G579"
"0701010096";"G810"
"0701010096";"G811"
"0701010096";"G819"
"0701010096";"G820"
"0701010096";"G821"
"0701010096";"G822"
"0701010096";"G823"
"0701010096";"G824"
"0701010096";"G825"
"0701010096";"G979"
"0701010096";"G98 "
"0701010096";"I879"
"0701010096";"L84 "
"0701010096";"L97 "
"0701010096";"L984"
"0701010096";"M069"
"0701010096";"M130"
"0701010096";"M131"
"0701010096";"M138"
"0701010096";"M139"
"0701010096";"M190"
"0701010096";"M191"
"0701010096";"M192"
"0701010096";"M198"
"0701010096";"M214"
"0701010096";"M216"
"0701010096";"M217"
"0701010096";"M219"
"0701010096";"M800"
"0701010096";"M801"
"0701010096";"M802"
"0701010096";"M803"
"0701010096";"M804"
"0701010096";"M805"
"0701010096";"M811"
"0701010096";"M813"
"0701010096";"M814"
"0701010096";"M815"
"0701010096";"M816"
"0701010096";"M819"
"0701010096";"Q050"
"0701010096";"Q051"
"0701010096";"Q052"
"0701010096";"Q053"
"0701010096";"Q054"
"0701010096";"Q055"
"0701010096";"Q056"
"0701010096";"Q057"
"0701010096";"Q058"
"0701010096";"Q660"
"0701010096";"Q661"
"0701010096";"Q662"
"0701010096";"Q664"
"0701010096";"Q666"
"0701010096";"Q668"
"0701010096";"Q669"
"0701010096";"Q729"
"0701010096";"S720"
"0701010096";"S723"
"0701010096";"S822"
"0701010096";"S920"
"0701010096";"S921"
"0701010096";"S922"
"0701010096";"S923"
"0701010096";"S924"
"0701010096";"S925"
"0701010096";"S927"
"0701010096";"S929"
"0701010096";"S967"
"0701010096";"S969"
"0701010096";"S970"
"0701010096";"S971"
"0701010096";"S978"
"0701010096";"S982"
"0701010096";"S983"
"0701010096";"T953"
"0701010100";"F790"
"0701010100";"F791"
"0701010100";"F798"
"0701010100";"F799"
"0701010100";"F840"
"0701010100";"F841"
"0701010100";"F842"
"0701010100";"F843"
"0701010100";"F844"
"0701010100";"F845"
"0701010100";"F848"
"0701010100";"F849"
"0701010100";"G629"
"0701010100";"G710"
"0701010100";"G711"
"0701010100";"G712"
"0701010100";"G713"
"0701010100";"G718"
"0701010100";"G719"
"0701010100";"G720"
"0701010100";"G721"
"0701010100";"G722"
"0701010100";"G723"
"0701010100";"G724"
"0701010100";"G728"
"0701010100";"G729"
"0701010100";"G802"
"0701010100";"G803"
"0701010100";"G804"
"0701010100";"G810"
"0701010100";"G811"
"0701010100";"G819"
"0701010100";"G822"
"0701010100";"G824"
"0701010100";"G830"
"0701010100";"G831"
"0701010100";"G832"
"0701010100";"G833"
"0701010100";"G834"
"0701010100";"G838"
"0701010100";"G839"
"0701010100";"G959"
"0701010100";"M069"
"0701010100";"M139"
"0701010100";"M244"
"0701010100";"Q050"
"0701010100";"Q051"
"0701010100";"Q052"
"0701010100";"Q053"
"0701010100";"Q054"
"0701010100";"Q055"
"0701010100";"Q056"
"0701010100";"Q057"
"0701010100";"Q058"
"0701010100";"Q650"
"0701010100";"Q651"
"0701010100";"Q730"
"0701010100";"Q731"
"0701010100";"Q738"
"0701010100";"Q740"
"0701010100";"Q741"
"0701010100";"Q742"
"0701010100";"Q743"
"0701010100";"Q748"
"0701010100";"Q749"
"0701010100";"Q780"
"0701010100";"Q781"
"0701010100";"Q782"
"0701010100";"Q783"
"0701010100";"Q784"
"0701010100";"Q785"
"0701010100";"Q786"
"0701010100";"Q788"
"0701010100";"Q789"
"0701010100";"Q850"
"0701010100";"Q851"
"0701010100";"Q858"
"0701010100";"Q859"
"0701010100";"Q870"
"0701010100";"Q871"
"0701010100";"Q872"
"0701010100";"Q873"
"0701010100";"Q874"
"0701010100";"Q875"
"0701010100";"Q878"
"0701010100";"Q899"
"0701010100";"Q999"
"0701010100";"R268"
"0701010100";"R629"
"0701010100";"S069"
"0701010100";"S141"
"0701010100";"S220"
"0701010100";"S221"
"0701010100";"S222"
"0701010100";"S223"
"0701010100";"S224"
"0701010100";"S225"
"0701010100";"S228"
"0701010100";"S229"
"0701010100";"S241"
"0701010100";"S340"
"0701010100";"S342"
"0701010100";"S343"
"0701010100";"S344"
"0701010100";"S345"
"0701010100";"S346"
"0701010100";"S348"
"0701010100";"S731"
"0701010100";"S780"
"0701010100";"T093"
"0701010100";"T905"
"0701010100";"T913"
"0701010118";"A303"
"0701010118";"A305"
"0701010118";"A309"
"0701010118";"B91 "
"0701010118";"B92 "
"0701010118";"F840"
"0701010118";"F841"
"0701010118";"F842"
"0701010118";"F843"
"0701010118";"F844"
"0701010118";"F845"
"0701010118";"F848"
"0701010118";"F849"
"0701010118";"G589"
"0701010118";"G629"
"0701010118";"G710"
"0701010118";"G720"
"0701010118";"G721"
"0701010118";"G722"
"0701010118";"G723"
"0701010118";"G724"
"0701010118";"G729"
"0701010118";"G800"
"0701010118";"G802"
"0701010118";"G803"
"0701010118";"G804"
"0701010118";"G810"
"0701010118";"G811"
"0701010118";"G819"
"0701010118";"G822"
"0701010118";"G823"
"0701010118";"G824"
"0701010118";"G825"
"0701010118";"G830"
"0701010118";"G831"
"0701010118";"G832"
"0701010118";"G833"
"0701010118";"G834"
"0701010118";"G838"
"0701010118";"G839"
"0701010118";"G959"
"0701010118";"M069"
"0701010118";"M139"
"0701010118";"M160"
"0701010118";"M162"
"0701010118";"M164"
"0701010118";"M170"
"0701010118";"M172"
"0701010118";"M175"
"0701010118";"M199"
"0701010118";"M213"
"0701010118";"M216"
"0701010118";"M217"
"0701010118";"M219"
"0701010118";"M244"
"0701010118";"M259"
"0701010118";"M729"
"0701010118";"M796"
"0701010118";"M911"
"0701010118";"Q050"
"0701010118";"Q051"
"0701010118";"Q052"
"0701010118";"Q053"
"0701010118";"Q054"
"0701010118";"Q055"
"0701010118";"Q056"
"0701010118";"Q057"
"0701010118";"Q058"
"0701010118";"Q652"
"0701010118";"Q653"
"0701010118";"Q654"
"0701010118";"Q655"
"0701010118";"Q656"
"0701010118";"Q658"
"0701010118";"Q659"
"0701010118";"Q730"
"0701010118";"Q731"
"0701010118";"Q738"
"0701010118";"Q740"
"0701010118";"Q741"
"0701010118";"Q742"
"0701010118";"Q743"
"0701010118";"Q748"
"0701010118";"Q749"
"0701010118";"Q780"
"0701010118";"Q781"
"0701010118";"Q782"
"0701010118";"Q783"
"0701010118";"Q784"
"0701010118";"Q785"
"0701010118";"Q786"
"0701010118";"Q788"
"0701010118";"Q789"
"0701010118";"Q870"
"0701010118";"Q871"
"0701010118";"Q872"
"0701010118";"Q873"
"0701010118";"Q874"
"0701010118";"Q875"
"0701010118";"Q878"
"0701010118";"Q899"
"0701010118";"R268"
"0701010118";"S060"
"0701010118";"S061"
"0701010118";"S062"
"0701010118";"S063"
"0701010118";"S064"
"0701010118";"S065"
"0701010118";"S066"
"0701010118";"S067"
"0701010118";"S069"
"0701010118";"S730"
"0701010118";"S829"
"0701010118";"S831"
"0701010118";"T639"
"0701010118";"T903"
"0701010118";"T930"
"0701010118";"T931"
"0701010118";"T932"
"0701010118";"T933"
"0701010118";"T934"
"0701010118";"T935"
"0701010118";"T936"
"0701010118";"T938"
"0701010118";"T939"
"0701010118";"T953"
"0701010118";"Z540"
"0701010118";"Z544"
"0701010126";"A303"
"0701010126";"A305"
"0701010126";"A309"
"0701010126";"B91 "
"0701010126";"B92 "
"0701010126";"F629"
"0701010126";"F710"
"0701010126";"F711"
"0701010126";"F718"
"0701010126";"F719"
"0701010126";"F720"
"0701010126";"F721"
"0701010126";"F728"
"0701010126";"F729"
"0701010126";"F800"
"0701010126";"F801"
"0701010126";"F802"
"0701010126";"F803"
"0701010126";"F808"
"0701010126";"F809"
"0701010126";"F810"
"0701010126";"F811"
"0701010126";"F812"
"0701010126";"F813"
"0701010126";"F818"
"0701010126";"F819"
"0701010126";"F82 "
"0701010126";"F83 "
"0701010126";"F840"
"0701010126";"F841"
"0701010126";"F842"
"0701010126";"F843"
"0701010126";"F844"
"0701010126";"F845"
"0701010126";"F848"
"0701010126";"F849"
"0701010126";"G589"
"0701010126";"G800"
"0701010126";"G819"
"0701010126";"G959"
"0701010126";"M069"
"0701010126";"M139"
"0701010126";"M199"
"0701010126";"M213"
"0701010126";"M216"
"0701010126";"M217"
"0701010126";"M219"
"0701010126";"M244"
"0701010126";"M729"
"0701010126";"M911"
"0701010126";"Q050"
"0701010126";"Q051"
"0701010126";"Q052"
"0701010126";"Q053"
"0701010126";"Q054"
"0701010126";"Q055"
"0701010126";"Q056"
"0701010126";"Q057"
"0701010126";"Q058"
"0701010126";"Q652"
"0701010126";"Q653"
"0701010126";"Q654"
"0701010126";"Q655"
"0701010126";"Q656"
"0701010126";"Q658"
"0701010126";"Q659"
"0701010126";"Q730"
"0701010126";"Q731"
"0701010126";"Q738"
"0701010126";"Q740"
"0701010126";"Q741"
"0701010126";"Q742"
"0701010126";"Q743"
"0701010126";"Q748"
"0701010126";"Q749"
"0701010126";"Q780"
"0701010126";"Q781"
"0701010126";"Q782"
"0701010126";"Q783"
"0701010126";"Q784"
"0701010126";"Q785"
"0701010126";"Q786"
"0701010126";"Q788"
"0701010126";"Q789"
"0701010126";"Q870"
"0701010126";"Q871"
"0701010126";"Q872"
"0701010126";"Q873"
"0701010126";"Q874"
"0701010126";"Q875"
"0701010126";"Q878"
"0701010126";"Q899"
"0701010126";"R268"
"0701010126";"S060"
"0701010126";"S061"
"0701010126";"S062"
"0701010126";"S063"
"0701010126";"S064"
"0701010126";"S065"
"0701010126";"S066"
"0701010126";"S067"
"0701010126";"S069"
"0701010126";"S730"
"0701010126";"T639"
"0701010126";"T905"
"0701010126";"T930"
"0701010126";"T931"
"0701010126";"T932"
"0701010126";"T933"
"0701010126";"T934"
"0701010126";"T935"
"0701010126";"T936"
"0701010126";"T938"
"0701010126";"T939"
"0701010126";"T953"
"0701010134";"A303"
"0701010134";"A305"
"0701010134";"A309"
"0701010134";"B91 "
"0701010134";"B92 "
"0701010134";"F840"
"0701010134";"F841"
"0701010134";"F842"
"0701010134";"F843"
"0701010134";"F844"
"0701010134";"F845"
"0701010134";"F848"
"0701010134";"F849"
"0701010134";"G570"
"0701010134";"G589"
"0701010134";"G629"
"0701010134";"G710"
"0701010134";"G711"
"0701010134";"G712"
"0701010134";"G713"
"0701010134";"G718"
"0701010134";"G719"
"0701010134";"G720"
"0701010134";"G721"
"0701010134";"G722"
"0701010134";"G723"
"0701010134";"G724"
"0701010134";"G729"
"0701010134";"G800"
"0701010134";"G802"
"0701010134";"G803"
"0701010134";"G804"
"0701010134";"G810"
"0701010134";"G811"
"0701010134";"G819"
"0701010134";"G822"
"0701010134";"G823"
"0701010134";"G824"
"0701010134";"G825"
"0701010134";"G830"
"0701010134";"G831"
"0701010134";"G832"
"0701010134";"G833"
"0701010134";"G834"
"0701010134";"G838"
"0701010134";"G839"
"0701010134";"G959"
"0701010134";"M069"
"0701010134";"M139"
"0701010134";"M199"
"0701010134";"M213"
"0701010134";"M216"
"0701010134";"M217"
"0701010134";"M219"
"0701010134";"M233"
"0701010134";"M238"
"0701010134";"M244"
"0701010134";"M729"
"0701010134";"M796"
"0701010134";"M841"
"0701010134";"M911"
"0701010134";"Q050"
"0701010134";"Q051"
"0701010134";"Q052"
"0701010134";"Q053"
"0701010134";"Q054"
"0701010134";"Q055"
"0701010134";"Q056"
"0701010134";"Q057"
"0701010134";"Q058"
"0701010134";"Q652"
"0701010134";"Q653"
"0701010134";"Q654"
"0701010134";"Q655"
"0701010134";"Q656"
"0701010134";"Q658"
"0701010134";"Q659"
"0701010134";"Q660"
"0701010134";"Q730"
"0701010134";"Q731"
"0701010134";"Q738"
"0701010134";"Q740"
"0701010134";"Q741"
"0701010134";"Q742"
"0701010134";"Q743"
"0701010134";"Q748"
"0701010134";"Q749"
"0701010134";"Q780"
"0701010134";"Q781"
"0701010134";"Q782"
"0701010134";"Q783"
"0701010134";"Q784"
"0701010134";"Q785"
"0701010134";"Q786"
"0701010134";"Q788"
"0701010134";"Q789"
"0701010134";"Q870"
"0701010134";"Q871"
"0701010134";"Q872"
"0701010134";"Q873"
"0701010134";"Q874"
"0701010134";"Q875"
"0701010134";"Q878"
"0701010134";"Q899"
"0701010134";"R268"
"0701010134";"S060"
"0701010134";"S061"
"0701010134";"S062"
"0701010134";"S063"
"0701010134";"S064"
"0701010134";"S065"
"0701010134";"S066"
"0701010134";"S067"
"0701010134";"S069"
"0701010134";"S720"
"0701010134";"S721"
"0701010134";"S722"
"0701010134";"S723"
"0701010134";"S724"
"0701010134";"S727"
"0701010134";"S728"
"0701010134";"S729"
"0701010134";"S730"
"0701010134";"S797"
"0701010134";"S798"
"0701010134";"S799"
"0701010134";"S820"
"0701010134";"S822"
"0701010134";"S823"
"0701010134";"S828"
"0701010134";"S829"
